ms_id,pass_id,labez,clique,sys_period,user_id_start,user_id_stop
212,2904,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2905,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2906,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2907,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2908,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2909,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2910,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2911,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2912,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2913,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2914,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2915,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2916,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2917,d,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2918,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2919,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2920,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2921,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2922,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2923,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2924,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2925,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2926,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2927,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2928,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2929,f,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2930,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2931,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2932,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2933,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2934,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2935,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2936,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2937,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2938,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2939,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2940,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2941,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2942,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2943,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2944,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2945,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2946,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2947,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2948,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2949,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2950,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2951,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2952,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2953,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2954,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2955,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2956,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2957,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2958,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2959,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2960,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2961,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2962,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2963,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2964,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2965,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2966,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2967,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2968,d,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2969,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2970,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2971,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2972,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2973,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2974,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2975,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2976,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2977,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2978,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2979,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2980,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2981,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2982,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2983,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2984,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2985,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2986,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2987,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2988,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2989,g,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2990,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2991,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2992,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2993,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2994,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2995,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2996,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2997,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2998,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,2999,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3000,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3001,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3002,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3003,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3004,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3005,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3006,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3007,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3008,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3009,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3010,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3011,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3012,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3013,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3014,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3015,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3016,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3017,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3018,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3019,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3020,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3021,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3022,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3023,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3024,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3025,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3026,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3027,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3028,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3029,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3030,h,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3031,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3032,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3033,d,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3034,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3035,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3036,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3037,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3038,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3039,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3040,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3041,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3042,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3043,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3044,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3045,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3046,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3047,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3048,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3049,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3050,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3051,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3052,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3053,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3054,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3055,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3056,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3057,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3058,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3059,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3060,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3061,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3062,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3063,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3064,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3065,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3066,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3067,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3068,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3069,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3070,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3071,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3072,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3073,j,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3074,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3075,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3076,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3077,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3078,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3079,i,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3080,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3081,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3082,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3083,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3084,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3085,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3086,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3087,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3088,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3089,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3090,d,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3091,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3092,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3093,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3094,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3095,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3096,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3097,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3098,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3099,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3100,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3101,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3102,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3103,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3104,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3105,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3106,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3107,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3108,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3109,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3110,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3111,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3112,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3113,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3114,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3115,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3116,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3117,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3118,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3434,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3119,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3120,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3121,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3122,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3123,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3124,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3125,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3126,i,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3127,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3128,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3129,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3130,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3131,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3132,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3133,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3134,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3135,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3136,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3137,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3138,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3139,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3140,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3141,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3142,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3143,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3144,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3145,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3146,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3147,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3148,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3149,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3150,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3151,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3152,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3153,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3154,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3155,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3156,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3157,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3158,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3159,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3160,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3161,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3162,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3163,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3164,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3165,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3166,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3167,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3168,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3169,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3170,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3171,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3172,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3173,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3174,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3175,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3176,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3177,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3178,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3179,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3180,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3181,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3182,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3183,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3184,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3185,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3186,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3187,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3188,g,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3189,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3190,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3191,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3192,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3193,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3194,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3195,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3196,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3197,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3198,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3199,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3200,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3201,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3202,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3203,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3204,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3205,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3206,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3207,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3208,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3209,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3210,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3211,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3212,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3213,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3214,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3215,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3216,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3217,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3218,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3219,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3220,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3221,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3222,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3223,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3224,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3225,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3226,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3227,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3228,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3435,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3229,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3230,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3231,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3232,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3233,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3234,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3235,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3236,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3237,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3238,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3239,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3240,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3241,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3242,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3243,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3244,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3245,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3246,c,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3247,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3248,d,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3249,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3250,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3251,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3252,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3253,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3254,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3255,zu,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3256,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3257,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3258,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3259,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3260,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3261,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3262,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3263,f,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3264,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3265,d,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3266,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3267,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3268,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3269,b,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3270,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3271,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3272,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3273,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3274,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3275,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3276,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3277,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3278,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3279,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3280,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3281,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3282,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3283,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3284,e,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3285,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3286,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3287,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
212,3288,a,1,"[""2020-07-08 08:53:19.459696+00"",)",1,
